subj,sex,medit,block,trial,word,pic,congru,acc,rt
41,male,meditate,2,37,dog,dog,cong,1,432
41,male,meditate,2,38,carrot,carrot,cong,1,502
41,male,meditate,2,39,cat,cat,cong,1,443
41,male,meditate,2,40,plate,plate,cong,1,603
41,male,meditate,2,41,hat,star,incong,1,503
41,male,meditate,2,42,orange,stapler,incong,1,516
41,male,meditate,2,43,cup,cup,cong,1,585
41,male,meditate,2,44,cherry,cat,incong,1,630
41,male,meditate,2,45,cherry,cherry,cong,1,554
41,male,meditate,2,46,anchor,anchor,cong,1,441
41,male,meditate,2,47,pizza,pizza,cong,1,508
41,male,meditate,2,48,fork,orange,incong,1,560
41,male,meditate,2,49,ball,ball,cong,1,622
41,male,meditate,2,50,pizza,carrot,incong,0,596
41,male,meditate,2,51,scissors,scissors,cong,1,483
41,male,meditate,2,52,boat,boat,cong,1,434
41,male,meditate,2,53,horse,scissors,incong,1,594
41,male,meditate,2,54,lemon,fork,incong,1,542
41,male,meditate,2,55,moon,moon,cong,1,527
41,male,meditate,2,56,apple,apple,cong,1,480
41,male,meditate,2,57,dog,cherry,incong,1,542
41,male,meditate,2,58,lemon,lemon,cong,1,519
41,male,meditate,2,59,tree,tree,cong,1,521
41,male,meditate,2,60,horse,horse,cong,1,496
42,male,meditate,1,1,church,church,cong,1,505
42,male,meditate,1,2,fork,cake,incong,1,318
42,male,meditate,1,3,spoon,spoon,cong,1,546
42,male,meditate,1,4,horse,horse,cong,1,513
42,male,meditate,1,5,tree,tree,cong,1,554
42,male,meditate,1,6,boat,boat,cong,1,557
42,male,meditate,1,7,car,car,cong,1,521
42,male,meditate,1,8,cup,apple,incong,1,359
42,male,meditate,1,9,cat,cat,cong,1,579
42,male,meditate,1,10,ball,ball,cong,1,625
42,male,meditate,1,11,hammer,car,incong,1,356
42,male,meditate,1,12,cake,cake,cong,1,550
42,male,meditate,1,13,drill,drill,cong,1,605
42,male,meditate,1,14,moon,stapler,incong,0,409
42,male,meditate,1,15,carrot,carrot,cong,1,555
42,male,meditate,1,16,drill,hammer,incong,1,300
42,male,meditate,1,17,dog,church,incong,1,320
42,male,meditate,1,18,cake,fork,incong,1,337
42,male,meditate,1,19,anchor,anchor,cong,1,526
42,male,meditate,1,20,lemon,lemon,cong,1,567
42,male,meditate,1,21,moon,moon,cong,1,559
42,male,meditate,1,22,apple,apple,cong,1,556
42,male,meditate,1,23,orange,orange,cong,1,328
42,male,meditate,1,24,dog,dog,cong,1,558
42,male,meditate,1,25,pizza,hat,incong,1,293
42,male,meditate,1,26,boat,horse,incong,1,295
42,male,meditate,1,27,scissors,anchor,incong,1,322
42,male,meditate,1,28,apple,spoon,incong,1,415
42,male,meditate,1,29,bus,star,incong,1,343
42,male,meditate,1,30,hammer,hammer,cong,1,621
42,male,meditate,2,31,bus,bus,cong,1,513
42,male,meditate,2,32,hat,bus,incong,1,275
42,male,meditate,2,33,tree,lemon,incong,0,317
42,male,meditate,2,34,stapler,carrot,incong,1,348
42,male,meditate,2,35,scissors,scissors,cong,1,498
42,male,meditate,2,36,church,cat,incong,1,323
42,male,meditate,2,37,cat,scissors,incong,1,234
42,male,meditate,2,38,burger,drill,incong,1,360
42,male,meditate,2,39,cherry,cherry,cong,1,492
42,male,meditate,2,40,cherry,cup,incong,0,317
42,male,meditate,2,41,hat,hat,cong,1,547
42,male,meditate,2,42,anchor,shoe,incong,1,430
42,male,meditate,2,43,lemon,ball,incong,1,283
42,male,meditate,2,44,orange,orange,cong,1,473
42,male,meditate,2,45,stapler,stapler,cong,1,529
42,male,meditate,2,46,carrot,tree,incong,1,254
42,male,meditate,2,47,burger,burger,cong,1,464
42,male,meditate,2,48,star,dog,incong,1,318
42,male,meditate,2,49,fork,fork,cong,1,566
42,male,meditate,2,50,cup,cup,cong,1,469
42,male,meditate,2,51,shoe,shoe,cong,1,579
42,male,meditate,2,52,horse,pizza,incong,1,345
42,male,meditate,2,53,shoe,burger,incong,1,338
42,male,meditate,2,54,star,star,cong,1,486
42,male,meditate,2,55,spoon,boat,incong,1,301
42,male,meditate,2,56,ball,cherry,incong,1,293
42,male,meditate,2,57,plate,plate,cong,1,492
42,male,meditate,2,58,pizza,pizza,cong,1,501
42,male,meditate,2,59,plate,moon,incong,1,278
42,male,meditate,2,60,car,plate,incong,1,301
43,male,meditate,1,1,ball,cherry,incong,1,507
43,male,meditate,1,2,moon,bus,incong,1,533
43,male,meditate,1,3,stapler,horse,incong,0,482
43,male,meditate,1,4,hammer,drill,incong,1,539
43,male,meditate,1,5,stapler,stapler,cong,0,567
43,male,meditate,1,6,cherry,cherry,cong,1,559
43,male,meditate,1,7,lemon,spoon,incong,0,509
43,male,meditate,1,8,tree,hammer,incong,1,515
43,male,meditate,1,9,cup,cup,cong,1,540
43,male,meditate,1,10,lemon,lemon,cong,1,525
43,male,meditate,1,11,horse,horse,cong,1,502
43,male,meditate,1,12,carrot,carrot,cong,1,531
43,male,meditate,1,13,bus,cake,incong,1,515
43,male,meditate,1,14,car,shoe,incong,0,579
43,male,meditate,1,15,scissors,scissors,cong,1,509
43,male,meditate,1,16,dog,dog,cong,1,499
43,male,meditate,1,17,boat,boat,cong,1,552
43,male,meditate,1,18,apple,car,incong,1,682
43,male,meditate,1,19,orange,orange,cong,1,540
43,male,meditate,1,20,ball,ball,cong,1,595
43,male,meditate,1,21,fork,tree,incong,1,532
43,male,meditate,1,22,bus,bus,cong,1,521
43,male,meditate,1,23,church,church,cong,1,532
43,male,meditate,1,24,moon,moon,cong,1,580
43,male,meditate,1,25,drill,anchor,incong,1,508
43,male,meditate,1,26,burger,cup,incong,1,506
43,male,meditate,1,27,cake,plate,incong,1,490
43,male,meditate,1,28,spoon,spoon,cong,1,503
43,male,meditate,1,29,apple,apple,cong,1,501
43,male,meditate,1,30,horse,boat,incong,1,554
43,male,meditate,2,31,shoe,church,incong,1,473
43,male,meditate,2,32,pizza,pizza,cong,1,475
43,male,meditate,2,33,hammer,hammer,cong,0,531
43,male,meditate,2,34,burger,burger,cong,1,600
43,male,meditate,2,35,star,orange,incong,1,475
43,male,meditate,2,36,spoon,fork,incong,1,449
43,male,meditate,2,37,fork,fork,cong,1,517
43,male,meditate,2,38,cherry,burger,incong,1,530
43,male,meditate,2,39,plate,plate,cong,1,548
43,male,meditate,2,40,scissors,lemon,incong,1,482
43,male,meditate,2,41,plate,ball,incong,1,515
43,male,meditate,2,42,carrot,scissors,incong,1,462
43,male,meditate,2,43,pizza,stapler,incong,1,702
43,male,meditate,2,44,cat,cat,cong,1,564
43,male,meditate,2,45,car,car,cong,1,476
43,male,meditate,2,46,cat,hat,incong,1,535
43,male,meditate,2,47,star,star,cong,1,520
43,male,meditate,2,48,drill,drill,cong,1,553
43,male,meditate,2,49,cake,cake,cong,1,499
43,male,meditate,2,50,church,carrot,incong,1,529
43,male,meditate,2,51,anchor,star,incong,1,457
43,male,meditate,2,52,dog,pizza,incong,1,496
43,male,meditate,2,53,anchor,anchor,cong,0,570
43,male,meditate,2,54,shoe,shoe,cong,1,626
43,male,meditate,2,55,cup,moon,incong,1,459
43,male,meditate,2,56,boat,dog,incong,1,592
43,male,meditate,2,57,hat,apple,incong,1,566
43,male,meditate,2,58,hat,hat,cong,1,603
43,male,meditate,2,59,tree,tree,cong,1,535
43,male,meditate,2,60,orange,cat,incong,1,495
44,male,meditate,1,1,bus,bus,cong,1,444
44,male,meditate,1,2,anchor,anchor,cong,1,452
44,male,meditate,1,3,horse,star,incong,1,504
44,male,meditate,1,4,burger,burger,cong,0,546
44,male,meditate,1,5,cherry,cherry,cong,1,500
44,male,meditate,1,6,star,cup,incong,1,569
44,male,meditate,1,7,pizza,pizza,cong,1,502
44,male,meditate,1,8,cherry,hat,incong,1,498
44,male,meditate,1,9,dog,carrot,incong,1,599
44,male,meditate,1,10,hammer,pizza,incong,0,540
44,male,meditate,1,11,fork,ball,incong,1,532
44,male,meditate,1,12,stapler,stapler,cong,1,464
44,male,meditate,1,13,hammer,hammer,cong,1,502
44,male,meditate,1,14,drill,shoe,incong,1,615
44,male,meditate,1,15,scissors,scissors,cong,1,436
44,male,meditate,1,16,orange,orange,cong,1,452
44,male,meditate,1,17,plate,church,incong,1,540
44,male,meditate,1,18,carrot,scissors,incong,1,589
44,male,meditate,1,19,shoe,shoe,cong,1,512
44,male,meditate,1,20,pizza,tree,incong,1,554
44,male,meditate,1,21,fork,fork,cong,1,458
44,male,meditate,1,22,spoon,spoon,cong,1,517
44,male,meditate,1,23,cat,spoon,incong,1,499
44,male,meditate,1,24,cup,drill,incong,1,544
44,male,meditate,1,25,hat,hat,cong,1,456
44,male,meditate,1,26,spoon,horse,incong,1,510
44,male,meditate,1,27,shoe,bus,incong,1,568
44,male,meditate,1,28,tree,tree,cong,1,451
44,male,meditate,1,29,car,lemon,incong,1,532
44,male,meditate,1,30,church,church,cong,1,529
44,male,meditate,2,31,bus,burger,incong,1,579
44,male,meditate,2,32,ball,car,incong,1,532
44,male,meditate,2,33,scissors,cake,incong,1,635
44,male,meditate,2,34,cake,cake,cong,1,525
44,male,meditate,2,35,lemon,cherry,incong,1,533
44,male,meditate,2,36,apple,apple,cong,1,473
44,male,meditate,2,37,plate,plate,cong,1,500
44,male,meditate,2,38,anchor,orange,incong,1,551
44,male,meditate,2,39,moon,moon,cong,1,436
44,male,meditate,2,40,ball,ball,cong,1,559
44,male,meditate,2,41,apple,dog,incong,1,573
44,male,meditate,2,42,cat,cat,cong,1,533
44,male,meditate,2,43,church,fork,incong,1,550
44,male,meditate,2,44,drill,drill,cong,1,442
44,male,meditate,2,45,cup,cup,cong,1,464
44,male,meditate,2,46,moon,hammer,incong,1,528
44,male,meditate,2,47,carrot,carrot,cong,1,479
44,male,meditate,2,48,hat,moon,incong,1,626
44,male,meditate,2,49,cake,anchor,incong,1,654
44,male,meditate,2,50,car,car,cong,1,519
44,male,meditate,2,51,horse,horse,cong,1,444
44,male,meditate,2,52,tree,apple,incong,1,629
44,male,meditate,2,53,orange,boat,incong,1,599
44,male,meditate,2,54,stapler,stapler,cong,1,568
44,male,meditate,2,55,boat,boat,cong,1,541
44,male,meditate,2,56,dog,dog,cong,1,509
44,male,meditate,2,57,lemon,lemon,cong,1,549
44,male,meditate,2,58,star,star,cong,1,442
44,male,meditate,2,59,boat,plate,incong,1,599
44,male,meditate,2,60,burger,cat,incong,1,499
45,male,meditate,1,1,cup,pizza,incong,1,434
45,male,meditate,1,2,cup,cup,cong,1,526
45,male,meditate,1,3,cat,burger,incong,1,479
45,male,meditate,1,4,stapler,fork,incong,1,463
45,male,meditate,1,5,anchor,cake,incong,1,565
45,male,meditate,1,6,anchor,anchor,cong,1,523
45,male,meditate,1,7,fork,fork,cong,1,533
45,male,meditate,1,8,plate,plate,cong,1,445
45,male,meditate,1,9,tree,ball,incong,1,475
45,male,meditate,1,10,shoe,hammer,incong,1,624
45,male,meditate,1,11,fork,cup,incong,1,463
45,male,meditate,1,12,spoon,shoe,incong,1,545
45,male,meditate,1,13,carrot,carrot,cong,1,473
45,male,meditate,1,14,hammer,hammer,cong,1,506
45,male,meditate,1,15,drill,drill,cong,1,568
45,male,meditate,1,16,bus,drill,incong,1,426
45,male,meditate,1,17,lemon,cherry,incong,1,525
45,male,meditate,1,18,moon,moon,cong,1,474
45,male,meditate,1,19,burger,burger,cong,1,483
45,male,meditate,1,20,hammer,car,incong,1,510
45,male,meditate,1,21,bus,bus,cong,1,541
45,male,meditate,1,22,cherry,cherry,cong,1,548
45,male,meditate,1,23,shoe,shoe,cong,1,613
45,male,meditate,1,24,pizza,church,incong,1,530
45,male,meditate,1,25,dog,dog,cong,1,469
45,male,meditate,1,26,orange,stapler,incong,1,480
45,male,meditate,1,27,car,hat,incong,1,453
45,male,meditate,1,28,scissors,scissors,cong,1,454
45,male,meditate,1,29,drill,tree,incong,0,535
45,male,meditate,1,30,moon,orange,incong,1,486
45,male,meditate,2,31,star,star,cong,1,439
45,male,meditate,2,32,cake,boat,incong,0,805
45,male,meditate,2,33,tree,tree,cong,1,553
45,male,meditate,2,34,car,car,cong,1,484
45,male,meditate,2,35,cat,cat,cong,1,562
45,male,meditate,2,36,horse,horse,cong,1,600
45,male,meditate,2,37,spoon,spoon,cong,1,499
45,male,meditate,2,38,ball,dog,incong,1,504
45,male,meditate,2,39,apple,apple,cong,1,512
45,male,meditate,2,40,orange,orange,cong,1,514
45,male,meditate,2,41,boat,boat,cong,1,647
45,male,meditate,2,42,church,horse,incong,1,438
45,male,meditate,2,43,stapler,stapler,cong,1,440
45,male,meditate,2,44,hat,hat,cong,1,432
45,male,meditate,2,45,star,star,cong,1,574
45,male,meditate,2,46,ball,ball,cong,1,528
45,male,meditate,2,47,hat,scissors,incong,1,701
45,male,meditate,2,48,plate,spoon,incong,1,562
45,male,meditate,2,49,carrot,cat,incong,1,529
45,male,meditate,2,50,scissors,lemon,incong,1,431
45,male,meditate,2,51,pizza,pizza,cong,1,570
45,male,meditate,2,52,boat,moon,incong,1,405
45,male,meditate,2,53,lemon,lemon,cong,1,536
45,male,meditate,2,54,burger,apple,incong,1,416
45,male,meditate,2,55,dog,anchor,incong,1,520
45,male,meditate,2,56,cake,cake,cong,1,569
45,male,meditate,2,57,horse,plate,incong,1,453
45,male,meditate,2,58,cherry,bus,incong,1,574
45,male,meditate,2,59,church,church,cong,1,528
45,male,meditate,2,60,apple,carrot,incong,1,524
46,male,meditate,1,1,drill,drill,cong,1,491
46,male,meditate,1,2,plate,plate,cong,1,597
46,male,meditate,1,3,bus,bus,cong,1,632
46,male,meditate,1,4,stapler,stapler,cong,1,565
46,male,meditate,1,5,plate,drill,incong,1,491
46,male,meditate,1,6,cat,ball,incong,1,490
46,male,meditate,1,7,anchor,hammer,incong,1,498
46,male,meditate,1,8,scissors,church,incong,1,548
46,male,meditate,1,9,drill,shoe,incong,1,517
46,male,meditate,1,10,carrot,anchor,incong,1,520
46,male,meditate,1,11,dog,car,incong,1,516
46,male,meditate,1,12,horse,orange,incong,1,497
46,male,meditate,1,13,orange,orange,cong,1,502
46,male,meditate,1,14,church,church,cong,1,497
46,male,meditate,1,15,carrot,carrot,cong,1,537
46,male,meditate,1,16,cup,cup,cong,1,532
46,male,meditate,1,17,church,burger,incong,1,516
46,male,meditate,1,18,burger,burger,cong,1,576
46,male,meditate,1,19,tree,hat,incong,1,528
46,male,meditate,1,20,boat,boat,cong,1,568
46,male,meditate,1,21,hammer,hammer,cong,1,614
46,male,meditate,1,22,star,star,cong,1,556
46,male,meditate,1,23,boat,moon,incong,1,555
46,male,meditate,1,24,tree,tree,cong,1,514
46,male,meditate,1,25,hammer,apple,incong,1,517
46,male,meditate,1,26,cake,cake,cong,1,565
46,male,meditate,1,27,car,cat,incong,1,585
46,male,meditate,1,28,spoon,spoon,cong,1,548
46,male,meditate,1,29,moon,cup,incong,1,592
46,male,meditate,1,30,hat,hat,cong,1,639
46,male,meditate,2,31,pizza,pizza,cong,1,565
46,male,meditate,2,32,hat,stapler,incong,1,524
46,male,meditate,2,33,bus,carrot,incong,1,603
46,male,meditate,2,34,cake,tree,incong,1,543
46,male,meditate,2,35,pizza,spoon,incong,1,620
46,male,meditate,2,36,cup,scissors,incong,1,494
46,male,meditate,2,37,shoe,shoe,cong,1,540
46,male,meditate,2,38,burger,lemon,incong,1,521
46,male,meditate,2,39,fork,fork,cong,1,490
46,male,meditate,2,40,lemon,lemon,cong,1,490
46,male,meditate,2,41,lemon,pizza,incong,1,633
46,male,meditate,2,42,cherry,boat,incong,0,477
46,male,meditate,2,43,spoon,star,incong,1,541
46,male,meditate,2,44,orange,horse,incong,1,596
46,male,meditate,2,45,ball,bus,incong,1,523
46,male,meditate,2,46,dog,dog,cong,1,539
46,male,meditate,2,47,ball,ball,cong,1,617
46,male,meditate,2,48,fork,plate,incong,1,592
46,male,meditate,2,49,car,car,cong,1,512
46,male,meditate,2,50,apple,apple,cong,1,570
46,male,meditate,2,51,stapler,dog,incong,1,513
46,male,meditate,2,52,cat,cat,cong,1,564
46,male,meditate,2,53,scissors,scissors,cong,1,494
46,male,meditate,2,54,shoe,fork,incong,1,507
46,male,meditate,2,55,moon,moon,cong,1,474
46,male,meditate,2,56,cherry,cherry,cong,1,608
46,male,meditate,2,57,anchor,anchor,cong,1,538
46,male,meditate,2,58,star,cake,incong,1,461
46,male,meditate,2,59,apple,cherry,incong,1,540
46,male,meditate,2,60,horse,horse,cong,1,566
47,male,meditate,1,1,stapler,stapler,cong,1,474
47,male,meditate,1,2,spoon,pizza,incong,1,503
47,male,meditate,1,3,orange,bus,incong,1,389
47,male,meditate,1,4,pizza,stapler,incong,1,441
47,male,meditate,1,5,fork,fork,cong,1,528
47,male,meditate,1,6,cup,carrot,incong,1,406
47,male,meditate,1,7,burger,ball,incong,1,399
47,male,meditate,1,8,carrot,plate,incong,1,439
47,male,meditate,1,9,cup,cup,cong,1,516
47,male,meditate,1,10,hat,hat,cong,1,501
47,male,meditate,1,11,church,church,cong,1,482
47,male,meditate,1,12,dog,dog,cong,1,621
47,male,meditate,1,13,cake,cake,cong,1,514
47,male,meditate,1,14,hat,church,incong,1,384
47,male,meditate,1,15,car,car,cong,1,501
47,male,meditate,1,16,cake,star,incong,1,398
47,male,meditate,1,17,burger,burger,cong,1,493
47,male,meditate,1,18,spoon,spoon,cong,1,561
47,male,meditate,1,19,bus,bus,cong,1,552
47,male,meditate,1,20,pizza,pizza,cong,1,469
47,male,meditate,1,21,boat,boat,cong,1,490
47,male,meditate,1,22,dog,hat,incong,1,384
47,male,meditate,1,23,boat,apple,incong,1,425
47,male,meditate,1,24,shoe,dog,incong,1,410
47,male,meditate,1,25,apple,apple,cong,1,490
47,male,meditate,1,26,lemon,lemon,cong,1,470
47,male,meditate,1,27,scissors,cherry,incong,0,428
47,male,meditate,1,28,orange,orange,cong,1,509
47,male,meditate,1,29,cherry,cup,incong,1,450
47,male,meditate,1,30,anchor,anchor,cong,1,496
47,male,meditate,2,31,moon,lemon,incong,1,401
47,male,meditate,2,32,church,tree,incong,1,392
47,male,meditate,2,33,tree,drill,incong,1,436
47,male,meditate,2,34,cherry,cherry,cong,1,603
47,male,meditate,2,35,car,cake,incong,1,341
47,male,meditate,2,36,star,cat,incong,1,374
47,male,meditate,2,37,fork,orange,incong,1,537
47,male,meditate,2,38,drill,drill,cong,1,586
47,male,meditate,2,39,ball,ball,cong,1,434
47,male,meditate,2,40,star,star,cong,0,501
47,male,meditate,2,41,hammer,car,incong,1,416
47,male,meditate,2,42,stapler,anchor,incong,1,524
47,male,meditate,2,43,scissors,scissors,cong,1,503
47,male,meditate,2,44,drill,horse,incong,1,483
47,male,meditate,2,45,anchor,scissors,incong,1,498
47,male,meditate,2,46,lemon,shoe,incong,1,502
47,male,meditate,2,47,carrot,carrot,cong,1,462
47,male,meditate,2,48,cat,burger,incong,0,366
47,male,meditate,2,49,hammer,hammer,cong,1,566
47,male,meditate,2,50,cat,cat,cong,1,502
47,male,meditate,2,51,bus,moon,incong,1,411
47,male,meditate,2,52,moon,moon,cong,1,504
47,male,meditate,2,53,plate,plate,cong,1,561
47,male,meditate,2,54,tree,tree,cong,1,453
47,male,meditate,2,55,horse,hammer,incong,1,440
47,male,meditate,2,56,shoe,shoe,cong,1,514
47,male,meditate,2,57,horse,horse,cong,1,453
47,male,meditate,2,58,plate,fork,incong,1,394
47,male,meditate,2,59,apple,boat,incong,1,429
47,male,meditate,2,60,ball,spoon,incong,1,355
48,male,meditate,1,1,car,burger,incong,1,352
48,male,meditate,1,2,bus,bus,cong,1,502
48,male,meditate,1,3,hat,apple,incong,1,504
48,male,meditate,1,4,dog,dog,cong,1,475
48,male,meditate,1,5,carrot,carrot,cong,1,515
48,male,meditate,1,6,stapler,fork,incong,1,471
48,male,meditate,1,7,boat,spoon,incong,1,439
48,male,meditate,1,8,scissors,scissors,cong,1,355
48,male,meditate,1,9,cat,cake,incong,1,461
48,male,meditate,1,10,scissors,scissors,cong,1,460
48,male,meditate,1,11,pizza,moon,incong,1,384
48,male,meditate,1,12,pizza,pizza,cong,1,454
48,male,meditate,1,13,church,cat,incong,1,378
48,male,meditate,1,14,shoe,car,incong,1,357
48,male,meditate,1,15,hammer,bus,incong,1,418
48,male,meditate,1,16,cake,church,incong,1,368
48,male,meditate,1,17,star,ball,incong,1,415
48,male,meditate,1,18,stapler,stapler,cong,1,483
48,male,meditate,1,19,orange,orange,cong,1,479
48,male,meditate,1,20,cat,cat,cong,1,576
48,male,meditate,1,21,horse,horse,cong,1,457
48,male,meditate,1,22,lemon,lemon,cong,1,464
48,male,meditate,1,23,car,car,cong,1,487
48,male,meditate,1,24,bus,stapler,incong,1,363
48,male,meditate,1,25,spoon,spoon,cong,1,507
48,male,meditate,1,26,ball,lemon,incong,1,374
48,male,meditate,1,27,cake,cake,cong,1,534
48,male,meditate,1,28,burger,horse,incong,1,428
48,male,meditate,1,29,fork,drill,incong,1,414
48,male,meditate,1,30,shoe,shoe,cong,1,452
48,male,meditate,2,31,burger,burger,cong,1,490
48,male,meditate,2,32,spoon,anchor,incong,1,567
48,male,meditate,2,33,boat,boat,cong,1,545
48,male,meditate,2,34,hat,hat,cong,1,588
48,male,meditate,2,35,cherry,boat,incong,1,493
48,male,meditate,2,36,cup,dog,incong,1,442
48,male,meditate,2,37,orange,shoe,incong,1,354
48,male,meditate,2,38,plate,plate,cong,1,486
48,male,meditate,2,39,hammer,hammer,cong,1,500
48,male,meditate,2,40,drill,pizza,incong,1,393
48,male,meditate,2,41,plate,cup,incong,1,358
48,male,meditate,2,42,lemon,hammer,incong,1,419
48,male,meditate,2,43,drill,drill,cong,1,495
48,male,meditate,2,44,church,church,cong,1,458
48,male,meditate,2,45,tree,cherry,incong,1,474
48,male,meditate,2,46,tree,tree,cong,1,484
48,male,meditate,2,47,apple,apple,cong,1,522
48,male,meditate,2,48,cherry,cherry,cong,1,510
48,male,meditate,2,49,fork,fork,cong,1,579
48,male,meditate,2,50,apple,star,incong,1,485
48,male,meditate,2,51,carrot,plate,incong,0,426
48,male,meditate,2,52,star,star,cong,1,572
48,male,meditate,2,53,dog,carrot,incong,1,436
48,male,meditate,2,54,anchor,anchor,cong,1,463
48,male,meditate,2,55,cup,cup,cong,1,486
48,male,meditate,2,56,anchor,tree,incong,1,387
48,male,meditate,2,57,horse,orange,incong,1,459
48,male,meditate,2,58,moon,hat,incong,1,474
48,male,meditate,2,59,moon,moon,cong,1,478
48,male,meditate,2,60,ball,ball,cong,1,527
49,male,meditate,1,1,stapler,cup,incong,1,713
49,male,meditate,1,2,cake,cake,cong,1,524
